index,City,Date,Card Type,Exp Type,Gender,Amount
21938,"Kanpur, India",,Signature,Bills,M,168091.0
21939,"Lucknow, India",2020-12-20,Signature,Grocery,F,93965.0
21940,"Hyderabad, India",2019-01-23,Gold,Fuel,M,150731.0
21941,"Kolkata, India",2019-03-06,Platinum,Grocery,M,170087.0
21942,"Kanpur, India",2019-10-14,Platinum,Fuel,M,84821.0
21943,"Kanpur, India",2020-08-09,Silver,Bills,M,136023.0
21944,"Chennai, India",2019-01-02,Silver,Entertainment,M,295712.0
21945,,2020-04-19,Signature,Fuel,M,184276.0
21946,"Chennai, India",2019-05-03,Platinum,Bills,M,
21947,"Lucknow, India",2019-05-03,Silver,Bills,F,175360.0
21948,"Chennai, India",2020-07-28,Silver,Bills,F,259055.0
21949,"Kolkata, India",2019-05-30,Silver,Grocery,M,20801.0
21950,"Pune, India",2020-06-04,Signature,Bills,M,119895.0
21951,"Jaipur, India",2019-06-14,Signature,Bills,F,21831.0
21952,"Hyderabad, India",2019-07-21,Gold,Fuel,M,130157.0
21953,"Hyderabad, India",2020-07-20,Platinum,Grocery,F,31260.0
21954,"Surat, India",2019-01-22,Gold,Fuel,F,204511.0
21955,"Kanpur, India",,Signature,Food,F,212418.0
21956,"Chennai, India",2019-07-07,Gold,Entertainment,M,195619.0
21957,"Jaipur, India",2019-06-29,Signature,Entertainment,M,110512.0
21958,"Chennai, India",2019-04-30,Signature,Bills,F,135996.0
21959,"Pune, India",2019-05-31,Platinum,Entertainment,M,138652.0
21960,"Kanpur, India",2019-01-04,Gold,Food,M,133866.0
21961,"Lucknow, India",,Gold,Bills,F,77196.0
21962,"Hyderabad, India",,Silver,Fuel,M,99558.0
21963,"Kolkata, India",2020-11-03,Platinum,Food,M,
21964,,,Platinum,Entertainment,M,267070.0
21965,"Surat, India",2020-12-13,Silver,Food,F,223354.0
21966,"Surat, India",2020-12-28,Silver,Fuel,F,1950.0
21967,"Surat, India",,Signature,Bills,M,91839.0
21968,"Surat, India",2019-11-10,Silver,Fuel,M,73348.0
21969,"Chennai, India",2020-04-05,Platinum,Food,F,151679.0
21970,"Chennai, India",2020-08-03,Platinum,Food,F,241569.0
21971,"Jaipur, India",2020-04-28,Signature,Entertainment,F,262307.0
21972,,2019-01-15,Silver,Food,F,
21973,"Kanpur, India",2019-03-29,Gold,Food,F,93529.0
21974,"Kanpur, India",2019-06-16,Silver,Bills,F,249451.0
21975,"Hyderabad, India",2020-11-26,Gold,Entertainment,F,160292.0
21976,"Chennai, India",2019-10-12,Silver,Grocery,F,248401.0
21977,"Kolkata, India",2019-09-19,Platinum,Bills,M,287797.0
21978,"Surat, India",2019-12-18,Gold,Fuel,M,7156.0
21979,"Chennai, India",2020-01-15,Gold,Food,F,67564.0
21980,"Chennai, India",2019-01-04,Platinum,Bills,M,211510.0
21981,"Pune, India",2019-05-25,Platinum,Fuel,M,289755.0
21982,"Surat, India",2020-12-27,Gold,Food,M,
21983,"Pune, India",2019-01-22,Silver,Grocery,F,16171.0
21984,"Kanpur, India",2020-07-08,Signature,Fuel,F,149124.0
21985,,,Signature,Grocery,F,
21986,"Pune, India",2020-02-05,Platinum,Entertainment,F,240271.0
21987,"Kolkata, India",2019-09-12,Signature,Entertainment,M,10646.0
21988,"Surat, India",2020-04-30,Platinum,Fuel,M,
21989,,2019-12-04,Signature,Entertainment,F,284227.0
21990,"Hyderabad, India",,Platinum,Bills,M,22710.0
21991,"Kolkata, India",2019-01-15,Platinum,Food,M,276148.0
21992,,2019-02-11,Gold,Fuel,F,158442.0
21993,"Pune, India",2020-01-20,Gold,Food,F,232802.0
21994,"Hyderabad, India",2019-03-16,Gold,Grocery,M,256000.0
21995,"Jaipur, India",2019-02-23,Silver,Grocery,M,169075.0
21996,"Hyderabad, India",2020-05-19,Gold,Grocery,M,193732.0
21997,"Lucknow, India",,Silver,Entertainment,M,47167.0
21998,"Surat, India",2020-02-03,Gold,Food,M,
21999,"Kolkata, India",2019-12-18,Signature,Grocery,M,126472.0
22000,"Surat, India",,Platinum,Bills,F,
22001,"Surat, India",2020-02-26,Silver,Food,M,191623.0
22002,"Kolkata, India",2020-06-19,Signature,Grocery,F,33347.0
22003,"Lucknow, India",,Platinum,Grocery,F,92504.0
22004,"Hyderabad, India",2019-11-10,Gold,Food,F,189767.0
22005,"Kolkata, India",,Gold,Grocery,F,108896.0
22006,"Chennai, India",2020-10-03,Platinum,Fuel,M,214526.0
22007,"Surat, India",2020-03-19,Signature,Food,F,10573.0
22008,"Lucknow, India",2020-04-02,Gold,Grocery,F,283549.0
22009,"Lucknow, India",2020-05-07,Silver,Bills,M,
22010,"Pune, India",2020-11-07,Signature,Entertainment,M,143180.0
22011,"Chennai, India",2019-04-25,Silver,Entertainment,F,116635.0
22012,"Pune, India",2019-04-23,Gold,Bills,M,84560.0
22013,"Chennai, India",2019-09-20,Gold,Entertainment,F,115613.0
22014,"Lucknow, India",2019-09-13,Platinum,Food,F,46011.0
22015,"Chennai, India",2019-10-14,Gold,Bills,M,63113.0
22016,"Surat, India",2020-01-02,Silver,Food,F,
22017,"Jaipur, India",2019-04-13,Platinum,Food,F,
22018,"Kolkata, India",2020-04-28,Signature,Food,M,111615.0
22019,"Hyderabad, India",2020-10-18,Gold,Grocery,F,287395.0
22020,"Kolkata, India",2019-03-21,Silver,Bills,F,106738.0
22021,"Pune, India",2019-03-07,Signature,Fuel,M,135579.0
22022,"Chennai, India",2020-01-17,Gold,Grocery,F,298114.0
22023,"Chennai, India",2020-03-28,Signature,Entertainment,F,253854.0
22024,"Chennai, India",,Silver,Entertainment,F,134412.0
22025,"Jaipur, India",2019-04-06,Silver,Fuel,M,34701.0
22026,"Lucknow, India",2020-02-25,Signature,Grocery,M,151820.0
22027,"Kanpur, India",2019-12-21,Gold,Entertainment,F,104630.0
22028,"Chennai, India",2020-12-28,Silver,Bills,F,42486.0
22029,"Surat, India",2019-05-19,Gold,Bills,F,31336.0
22030,"Kanpur, India",2019-11-29,Gold,Fuel,M,
22031,"Kanpur, India",2020-12-25,Signature,Grocery,F,278757.0
22032,"Surat, India",2020-01-16,Gold,Fuel,F,204149.0
22033,"Pune, India",,Platinum,Entertainment,M,114405.0
22034,"Hyderabad, India",2019-05-30,Signature,Food,M,170850.0
22035,"Kanpur, India",2020-01-23,Platinum,Entertainment,M,217698.0
22036,"Kanpur, India",,Signature,Food,F,
22037,"Pune, India",2019-03-12,Platinum,Food,M,
22038,"Jaipur, India",2019-06-13,Signature,Food,M,
22039,"Lucknow, India",2020-09-14,Signature,Food,F,223552.0
22040,"Jaipur, India",2019-12-25,Platinum,Fuel,M,250934.0
22041,"Pune, India",2020-11-06,Signature,Fuel,F,138071.0
22042,"Lucknow, India",2019-10-07,Signature,Food,F,283222.0
22043,"Kanpur, India",2020-07-04,Silver,Entertainment,M,148606.0
22044,"Chennai, India",2019-04-12,Silver,Entertainment,M,247043.0
22045,,2019-01-12,Signature,Fuel,M,171794.0
22046,"Hyderabad, India",2020-05-17,Gold,Food,F,257174.0
22047,"Jaipur, India",,Gold,Entertainment,F,104919.0
22048,"Kanpur, India",2020-11-13,Signature,Food,M,112174.0
22049,"Lucknow, India",,Gold,Fuel,F,199621.0
22050,"Surat, India",2019-05-12,Silver,Fuel,M,
22051,"Chennai, India",2019-02-09,Platinum,Grocery,M,125077.0
22052,"Pune, India",2019-10-25,Silver,Food,M,132106.0
22053,"Lucknow, India",2020-12-18,Silver,Entertainment,M,210163.0
22054,"Surat, India",2020-04-15,Gold,Bills,M,230784.0
22055,"Pune, India",2019-05-12,Silver,Fuel,F,8589.0
22056,"Kanpur, India",2020-10-06,Signature,Food,M,271103.0
22057,"Kanpur, India",2019-04-26,Silver,Grocery,F,243403.0
22058,"Surat, India",2019-02-18,Silver,Entertainment,M,208133.0
22059,"Chennai, India",2020-02-27,Platinum,Grocery,M,96810.0
22060,"Hyderabad, India",2020-01-28,Silver,Food,M,65627.0
22061,"Hyderabad, India",2019-04-02,Signature,Food,F,296571.0
22062,"Kolkata, India",2020-08-17,Gold,Bills,M,8490.0
22063,"Kolkata, India",2020-12-05,Silver,Grocery,F,237619.0
22064,"Lucknow, India",2019-01-06,Platinum,Bills,M,60292.0
22065,"Chennai, India",2020-04-11,Gold,Bills,M,220224.0
22066,"Surat, India",2019-04-03,Silver,Food,M,111029.0
22067,"Chennai, India",2019-11-05,Signature,Food,F,251293.0
22068,"Chennai, India",2019-02-21,Signature,Fuel,M,234222.0
22069,"Kanpur, India",2020-12-22,Silver,Entertainment,M,86358.0
22070,"Kanpur, India",2019-02-10,Gold,Grocery,M,95047.0
22071,"Jaipur, India",2019-11-30,Platinum,Grocery,F,101716.0
22072,"Pune, India",,Silver,Grocery,F,206730.0
22073,"Pune, India",2020-04-02,Silver,Grocery,F,2582.0
22074,"Jaipur, India",2020-11-05,Silver,Bills,F,137414.0
22075,,2019-05-14,Platinum,Grocery,M,263338.0
22076,"Jaipur, India",2019-07-28,Signature,Fuel,F,11906.0
22077,"Surat, India",2019-04-12,Gold,Entertainment,M,178159.0
22078,"Chennai, India",2020-08-21,Gold,Food,M,106701.0
22079,"Lucknow, India",2020-11-12,Platinum,Bills,F,186933.0
22080,"Kanpur, India",2019-10-23,Platinum,Grocery,M,250173.0
22081,"Surat, India",2019-04-02,Gold,Entertainment,M,93869.0
22082,"Kanpur, India",2019-03-11,Signature,Grocery,F,92375.0
22083,"Lucknow, India",2020-06-08,Signature,Grocery,M,50547.0
22084,,2020-04-08,Silver,Food,F,269671.0
22085,"Chennai, India",2019-08-02,Gold,Food,M,39777.0
22086,"Jaipur, India",2020-12-11,Platinum,Food,M,
22087,"Lucknow, India",2020-10-22,Gold,Entertainment,M,207941.0
22088,"Kanpur, India",2019-03-22,Platinum,Food,M,149945.0
22089,"Kolkata, India",2019-02-11,Platinum,Bills,M,53797.0
22090,"Hyderabad, India",,Silver,Food,F,170162.0
22091,"Kanpur, India",,Signature,Entertainment,M,76929.0
22092,"Kolkata, India",2020-02-21,Platinum,Bills,M,154942.0
22093,"Chennai, India",2020-03-16,Signature,Food,M,206382.0
22094,,2019-02-22,Gold,Entertainment,M,253390.0
22095,"Kanpur, India",2019-11-20,Gold,Bills,M,210475.0
22096,"Kolkata, India",2020-04-20,Gold,Bills,F,
22097,"Hyderabad, India",2019-01-15,Platinum,Bills,F,130469.0
22098,"Surat, India",2019-03-04,Signature,Bills,M,133982.0
22099,"Jaipur, India",2020-02-14,Gold,Fuel,F,131382.0
22100,"Chennai, India",2020-05-09,Signature,Food,F,111391.0
22101,"Lucknow, India",2020-05-30,Platinum,Food,M,115484.0
22102,"Lucknow, India",2019-02-13,Gold,Food,F,49108.0
22103,"Kolkata, India",2020-12-30,Silver,Bills,M,214524.0
22104,"Hyderabad, India",2020-11-05,Silver,Fuel,F,233183.0
22105,"Kanpur, India",2020-11-19,Signature,Entertainment,F,296433.0
22106,"Kolkata, India",2019-01-22,Silver,Food,M,288542.0
22107,"Kanpur, India",2019-10-07,Gold,Fuel,F,209368.0
22108,"Kanpur, India",2020-03-01,Signature,Fuel,M,221212.0
22109,"Kolkata, India",2019-07-30,Silver,Fuel,M,10198.0
22110,"Kanpur, India",2019-12-02,Silver,Entertainment,M,73579.0
22111,"Pune, India",,Signature,Fuel,M,279395.0
22112,"Kanpur, India",2019-12-14,Gold,Food,M,167034.0
22113,,2020-01-30,Signature,Grocery,F,108729.0
22114,"Kolkata, India",2020-04-22,Platinum,Entertainment,M,57987.0
22115,"Lucknow, India",2019-04-17,Signature,Bills,F,148782.0
22116,"Surat, India",2019-12-08,Gold,Bills,F,31583.0
22117,"Hyderabad, India",2020-10-27,Silver,Bills,F,83731.0
22118,"Surat, India",2020-12-19,Gold,Food,M,224699.0
22119,"Kolkata, India",2019-09-24,Signature,Entertainment,M,159071.0
22120,"Hyderabad, India",2020-11-11,Platinum,Fuel,M,233929.0
22121,"Kolkata, India",2019-01-21,Platinum,Fuel,F,52858.0
22122,"Hyderabad, India",2019-01-14,Platinum,Grocery,F,255502.0
22123,"Chennai, India",2019-11-13,Signature,Grocery,M,18892.0
22124,"Jaipur, India",2020-11-07,Silver,Food,F,81970.0
22125,"Chennai, India",2020-01-08,Signature,Entertainment,M,283621.0
22126,"Kolkata, India",2020-10-28,Signature,Food,M,242462.0
22127,"Jaipur, India",2020-09-05,Gold,Entertainment,F,205895.0
22128,"Chennai, India",2020-12-02,Silver,Entertainment,M,153542.0
22129,"Jaipur, India",2020-12-28,Signature,Food,M,98149.0
22130,"Lucknow, India",2019-01-06,Platinum,Fuel,M,243356.0
22131,"Chennai, India",2019-09-01,Platinum,Grocery,F,54469.0
22132,"Lucknow, India",2019-06-22,Platinum,Grocery,M,44255.0
22133,"Chennai, India",2020-09-20,Silver,Fuel,F,18162.0
22134,"Kolkata, India",2020-12-15,Silver,Food,M,113340.0
22135,"Kanpur, India",2019-10-24,Platinum,Fuel,F,284676.0
22136,"Jaipur, India",2020-12-02,Gold,Fuel,F,92859.0
22137,"Hyderabad, India",2020-03-19,Platinum,Grocery,F,167720.0
22138,"Hyderabad, India",2020-03-26,Gold,Grocery,F,
22139,"Jaipur, India",2020-09-23,Signature,Bills,M,179695.0
22140,"Pune, India",2020-09-04,Signature,Bills,F,244015.0
22141,"Jaipur, India",2019-03-20,Gold,Bills,M,43424.0
22142,,2020-12-04,Gold,Grocery,M,197232.0
22143,"Chennai, India",,Platinum,Grocery,M,228050.0
22144,"Kolkata, India",2019-11-07,Gold,Grocery,M,177286.0
22145,"Hyderabad, India",2019-07-21,Signature,Grocery,M,31059.0
22146,"Chennai, India",2019-02-11,Signature,Fuel,M,11264.0
22147,"Kanpur, India",2020-01-10,Gold,Fuel,F,251595.0
22148,"Jaipur, India",2019-12-11,Signature,Fuel,M,127257.0
22149,"Surat, India",2019-08-31,Gold,Bills,M,158171.0
22150,"Kanpur, India",2019-02-24,Platinum,Bills,F,203452.0
22151,"Lucknow, India",2020-12-12,Signature,Entertainment,M,56290.0
22152,"Kanpur, India",2019-12-23,Gold,Bills,M,4951.0
22153,"Kolkata, India",2019-12-02,Silver,Grocery,M,130349.0
22154,"Lucknow, India",,Platinum,Entertainment,F,218822.0
22155,"Kolkata, India",2020-12-23,Gold,Bills,M,275543.0
22156,"Kolkata, India",2020-09-13,Gold,Food,F,296740.0
22157,"Pune, India",2020-04-30,Signature,Fuel,F,
22158,"Kanpur, India",2020-09-29,Signature,Fuel,F,
22159,"Jaipur, India",2020-05-18,Signature,Grocery,M,246514.0
22160,"Surat, India",2019-08-21,Platinum,Fuel,M,223245.0
22161,"Chennai, India",2019-05-05,Silver,Food,M,38341.0
22162,"Chennai, India",2019-10-27,Silver,Fuel,F,74892.0
22163,"Lucknow, India",2019-01-31,Silver,Grocery,M,81385.0
22164,"Kanpur, India",2020-06-13,Platinum,Fuel,F,22618.0
22165,"Chennai, India",2019-04-23,Silver,Food,M,19471.0
22166,"Pune, India",2019-01-09,Signature,Fuel,F,199840.0
22167,"Chennai, India",2020-09-26,Signature,Fuel,M,214251.0
22168,"Kolkata, India",2019-03-16,Platinum,Entertainment,F,287069.0
22169,"Surat, India",2019-12-24,Platinum,Bills,M,208768.0
22170,"Surat, India",2020-10-10,Silver,Food,M,199571.0
22171,"Pune, India",2020-08-07,Signature,Grocery,F,73762.0
22172,"Pune, India",2020-06-07,Silver,Bills,F,257228.0
22173,"Kolkata, India",2019-01-23,Signature,Bills,M,
22174,"Chennai, India",2019-05-12,Gold,Food,F,127726.0
22175,"Kanpur, India",2020-02-03,Platinum,Bills,M,
22176,"Lucknow, India",2019-04-10,Platinum,Food,M,106450.0
22177,"Hyderabad, India",2020-04-21,Silver,Fuel,F,169381.0
22178,"Lucknow, India",2020-10-09,Silver,Fuel,F,173877.0
22179,"Pune, India",2020-12-26,Signature,Fuel,M,167827.0
22180,"Surat, India",2019-04-21,Signature,Fuel,F,84600.0
22181,,2019-08-20,Silver,Food,F,21757.0
22182,"Kolkata, India",2020-09-11,Silver,Bills,F,239481.0
22183,,2020-01-01,Silver,Food,M,278690.0
22184,"Lucknow, India",,Signature,Fuel,F,95117.0
22185,"Pune, India",2020-02-04,Platinum,Bills,M,82540.0
22186,"Kolkata, India",,Platinum,Fuel,F,111742.0
22187,"Pune, India",2020-04-27,Signature,Fuel,M,74668.0
22188,"Kolkata, India",,Silver,Grocery,F,138187.0
22189,"Chennai, India",2019-02-21,Platinum,Bills,M,102972.0
22190,,2020-10-19,Signature,Bills,M,29296.0
22191,"Surat, India",2020-02-26,Platinum,Food,F,2791.0
22192,"Hyderabad, India",2020-12-03,Silver,Bills,M,284284.0
22193,"Jaipur, India",2019-11-01,Silver,Fuel,F,
22194,"Kanpur, India",2020-05-17,Gold,Entertainment,M,
22195,"Pune, India",2019-12-04,Platinum,Fuel,M,51048.0
22196,"Lucknow, India",2019-02-16,Platinum,Grocery,F,256673.0
22197,"Lucknow, India",2019-07-10,Signature,Entertainment,M,
22198,"Chennai, India",2019-11-24,Platinum,Bills,M,47687.0
22199,"Pune, India",2020-03-15,Gold,Grocery,M,82057.0
22200,"Kanpur, India",2019-02-27,Platinum,Food,F,73859.0
22201,"Kanpur, India",2019-04-09,Gold,Grocery,F,299702.0
22202,"Kanpur, India",2020-01-21,Platinum,Entertainment,M,208728.0
22203,"Pune, India",2020-03-02,Gold,Entertainment,F,
22204,"Kolkata, India",2019-10-28,Signature,Entertainment,M,163918.0
22205,"Hyderabad, India",,Signature,Grocery,F,270402.0
22206,"Chennai, India",2020-08-27,Signature,Bills,F,40278.0
22207,"Hyderabad, India",2019-01-11,Silver,Grocery,M,237470.0
22208,"Pune, India",2020-12-27,Platinum,Food,F,211596.0
22209,,2020-12-16,Signature,Bills,F,256018.0
22210,"Hyderabad, India",,Signature,Food,M,140224.0
22211,"Hyderabad, India",2019-03-16,Platinum,Bills,M,40302.0
22212,"Hyderabad, India",2020-06-24,Silver,Entertainment,F,297138.0
22213,"Lucknow, India",2019-04-22,Platinum,Grocery,F,272068.0
22214,"Pune, India",2020-01-11,Signature,Bills,M,
22215,"Jaipur, India",2020-08-21,Signature,Entertainment,M,198452.0
22216,"Lucknow, India",2019-01-05,Signature,Grocery,M,100476.0
22217,"Chennai, India",2020-12-22,Gold,Food,M,170154.0
22218,"Jaipur, India",2020-05-25,Platinum,Food,F,76182.0
22219,,2020-03-29,Signature,Bills,F,243930.0
22220,"Pune, India",2020-04-27,Signature,Fuel,F,144533.0
22221,"Kolkata, India",2020-01-20,Gold,Food,F,221106.0
22222,"Kolkata, India",2020-11-21,Signature,Entertainment,M,57785.0
22223,"Jaipur, India",2020-03-21,Gold,Food,F,158777.0
22224,"Surat, India",,Silver,Bills,F,226763.0
22225,"Chennai, India",2019-09-20,Gold,Entertainment,M,231493.0
22226,"Kolkata, India",2019-01-06,Gold,Fuel,M,
22227,"Kanpur, India",2020-07-03,Signature,Bills,F,10711.0
22228,"Chennai, India",2019-10-07,Gold,Grocery,F,64628.0
22229,"Pune, India",2019-01-04,Silver,Fuel,F,276392.0
22230,"Pune, India",2019-12-02,Gold,Bills,M,203913.0
22231,,2020-03-15,Gold,Fuel,F,276783.0
22232,"Lucknow, India",2020-08-18,Silver,Grocery,F,91221.0
22233,"Lucknow, India",,Signature,Grocery,F,
22234,"Kanpur, India",2019-04-16,Gold,Bills,M,77489.0
22235,"Kolkata, India",2019-08-08,Platinum,Bills,M,262130.0
22236,"Surat, India",2020-10-22,Signature,Food,F,95100.0
22237,,2019-03-26,Silver,Fuel,M,88546.0
22238,"Kolkata, India",2019-02-19,Signature,Fuel,F,
22239,"Pune, India",2020-06-27,Platinum,Bills,M,228459.0
22240,"Jaipur, India",2020-08-03,Silver,Bills,M,136051.0
22241,"Pune, India",2020-11-01,Signature,Food,M,158862.0
22242,"Lucknow, India",2019-09-27,Signature,Bills,F,6847.0
22243,"Jaipur, India",2020-08-21,Signature,Fuel,F,262094.0
22244,"Kanpur, India",2020-11-04,Gold,Fuel,M,
22245,"Chennai, India",,Platinum,Grocery,F,233546.0
22246,,2020-12-23,Silver,Entertainment,F,266329.0
22247,"Chennai, India",,Signature,Grocery,F,157235.0
22248,"Pune, India",2020-11-27,Signature,Fuel,M,146889.0
22249,"Chennai, India",2020-02-28,Gold,Fuel,M,28842.0
22250,"Lucknow, India",2020-04-06,Signature,Grocery,F,5509.0
22251,"Kanpur, India",,Signature,Grocery,M,19581.0
22252,"Lucknow, India",2019-11-25,Platinum,Bills,M,84428.0
22253,"Pune, India",2019-02-02,Signature,Entertainment,F,83288.0
22254,"Hyderabad, India",,Silver,Fuel,M,45293.0
22255,"Hyderabad, India",2020-04-03,Silver,Fuel,M,73784.0
22256,"Kanpur, India",,Silver,Food,M,154340.0
22257,"Kolkata, India",2020-12-30,Platinum,Fuel,M,189462.0
22258,"Hyderabad, India",2020-11-24,Silver,Entertainment,F,121229.0
22259,"Hyderabad, India",,Silver,Fuel,F,100883.0
22260,"Hyderabad, India",2019-01-05,Silver,Grocery,F,275619.0
22261,"Hyderabad, India",2019-02-09,Signature,Grocery,F,70535.0
22262,"Jaipur, India",2019-05-06,Gold,Bills,F,146104.0
22263,"Kanpur, India",2019-10-19,Silver,Entertainment,M,94074.0
22264,,2020-06-14,Platinum,Entertainment,M,61968.0
22265,"Pune, India",2020-09-18,Platinum,Fuel,M,110404.0
22266,"Lucknow, India",2019-04-04,Signature,Grocery,M,246222.0
22267,"Pune, India",2019-02-04,Gold,Food,M,289729.0
22268,"Pune, India",2020-06-21,Platinum,Bills,M,298181.0
22269,"Kolkata, India",,Platinum,Bills,M,271212.0
22270,"Kolkata, India",2020-09-09,Signature,Entertainment,M,137973.0
22271,,2020-12-30,Platinum,Grocery,F,30214.0
22272,"Jaipur, India",2019-10-28,Platinum,Food,F,119088.0
22273,"Jaipur, India",2019-02-13,Signature,Bills,F,269796.0
22274,"Hyderabad, India",2020-11-14,Gold,Fuel,M,137565.0
22275,"Lucknow, India",,Signature,Grocery,M,214271.0
22276,"Kolkata, India",,Platinum,Entertainment,M,32928.0
22277,"Hyderabad, India",2020-05-22,Platinum,Food,M,288986.0
22278,"Jaipur, India",2020-06-20,Signature,Entertainment,F,128804.0
22279,"Kanpur, India",2020-01-12,Signature,Bills,F,219193.0
22280,"Jaipur, India",2020-02-18,Platinum,Fuel,M,118552.0
22281,"Lucknow, India",2020-08-11,Platinum,Bills,M,276080.0
22282,"Lucknow, India",2019-05-15,Signature,Fuel,F,295638.0
22283,"Pune, India",2020-12-18,Platinum,Food,F,170991.0
22284,"Jaipur, India",2019-10-19,Gold,Bills,M,
22285,"Hyderabad, India",,Gold,Bills,F,195784.0
22286,"Jaipur, India",2020-04-12,Gold,Food,M,127947.0
22287,"Hyderabad, India",2020-02-04,Silver,Bills,M,288703.0
22288,"Pune, India",2019-01-23,Silver,Grocery,F,7362.0
22289,"Jaipur, India",2020-11-02,Gold,Food,F,106028.0
22290,"Hyderabad, India",2020-10-29,Platinum,Entertainment,F,48832.0
22291,"Lucknow, India",2019-12-22,Silver,Food,F,240855.0
22292,"Kanpur, India",2019-03-17,Silver,Entertainment,F,142921.0
22293,"Kolkata, India",2019-03-12,Platinum,Fuel,F,49969.0
22294,"Kolkata, India",2019-11-29,Gold,Entertainment,M,137684.0
22295,"Kolkata, India",2019-08-19,Signature,Grocery,M,31481.0
22296,"Kolkata, India",2020-10-24,Signature,Grocery,M,
22297,,2020-03-01,Platinum,Entertainment,M,40868.0
22298,"Kanpur, India",2020-10-15,Platinum,Bills,F,
22299,"Kolkata, India",2020-11-11,Platinum,Grocery,M,258573.0
22300,"Kolkata, India",2019-10-30,Platinum,Food,F,148510.0
22301,"Chennai, India",2019-07-21,Platinum,Food,M,243253.0
22302,"Kanpur, India",2020-10-23,Platinum,Entertainment,M,286069.0
22303,"Pune, India",2019-03-30,Silver,Food,M,72493.0
22304,"Lucknow, India",2019-12-16,Gold,Grocery,F,269507.0
22305,"Pune, India",2020-03-12,Platinum,Bills,M,180998.0
22306,"Pune, India",2019-12-18,Silver,Bills,F,92897.0
22307,"Chennai, India",2020-11-23,Signature,Entertainment,F,24392.0
22308,"Pune, India",2019-10-24,Signature,Bills,F,
22309,"Kolkata, India",2019-09-13,Signature,Grocery,F,
22310,"Kolkata, India",2019-07-13,Gold,Grocery,F,179571.0
22311,"Kolkata, India",2020-08-19,Gold,Fuel,F,178453.0
22312,"Kanpur, India",,Platinum,Food,F,
22313,"Jaipur, India",,Silver,Food,M,246318.0
22314,"Kanpur, India",2019-02-14,Signature,Fuel,M,109399.0
22315,"Kanpur, India",2020-04-22,Platinum,Food,F,288507.0
22316,"Kolkata, India",2019-06-06,Signature,Grocery,M,244868.0
22317,,2019-05-18,Silver,Entertainment,M,45725.0
22318,"Chennai, India",2020-11-05,Platinum,Grocery,F,268384.0
22319,"Jaipur, India",2019-01-08,Silver,Food,M,264641.0
22320,"Lucknow, India",,Silver,Bills,M,37905.0
22321,"Chennai, India",2019-11-05,Signature,Food,F,120593.0
22322,"Kolkata, India",2020-04-03,Signature,Food,F,74009.0
22323,"Pune, India",2019-05-21,Signature,Bills,M,185258.0
22324,"Kanpur, India",2020-01-14,Platinum,Bills,F,282423.0
22325,"Lucknow, India",2019-02-24,Gold,Fuel,F,170436.0
22326,"Lucknow, India",2020-03-13,Signature,Bills,M,21627.0
22327,"Chennai, India",2019-06-05,Silver,Entertainment,F,10753.0
22328,"Kolkata, India",2019-04-15,Platinum,Fuel,F,41411.0
22329,,2020-04-09,Gold,Grocery,F,21104.0
22330,"Chennai, India",2020-04-21,Signature,Bills,F,128615.0
22331,,2019-07-27,Signature,Entertainment,M,11526.0
22332,"Surat, India",2019-01-26,Gold,Grocery,M,23316.0
22333,"Hyderabad, India",2019-06-13,Platinum,Food,F,
22334,"Kolkata, India",2019-03-31,Silver,Grocery,F,158506.0
22335,"Surat, India",2019-12-05,Silver,Bills,M,6222.0
22336,"Pune, India",,Platinum,Grocery,M,40910.0
22337,"Kolkata, India",2020-05-06,Platinum,Grocery,M,117828.0
22338,"Chennai, India",2020-07-09,Platinum,Entertainment,M,148511.0
22339,"Kolkata, India",2020-08-07,Signature,Entertainment,F,174189.0
22340,"Surat, India",2020-07-21,Platinum,Entertainment,M,112720.0
22341,"Hyderabad, India",2020-05-26,Platinum,Entertainment,M,171338.0
22342,"Lucknow, India",2019-06-23,Gold,Bills,F,79236.0
22343,"Jaipur, India",2019-11-01,Platinum,Entertainment,M,165237.0
22344,"Surat, India",2019-02-27,Signature,Bills,M,59586.0
22345,"Pune, India",2020-06-22,Gold,Food,M,286134.0
22346,"Hyderabad, India",2020-01-30,Platinum,Fuel,F,19731.0
22347,"Hyderabad, India",2019-03-13,Platinum,Food,M,208646.0
22348,"Surat, India",2019-04-04,Signature,Fuel,F,298940.0
22349,"Surat, India",2020-03-10,Silver,Fuel,M,280719.0
22350,"Pune, India",2020-05-06,Platinum,Entertainment,M,37021.0
22351,"Chennai, India",2019-11-26,Signature,Grocery,F,6176.0
22352,"Surat, India",2020-10-05,Silver,Entertainment,M,81542.0
22353,"Surat, India",,Silver,Bills,F,8845.0
22354,"Pune, India",2020-03-01,Platinum,Entertainment,F,288759.0
22355,"Jaipur, India",2020-12-31,Platinum,Food,F,114797.0
22356,"Kolkata, India",2019-03-06,Signature,Grocery,M,163596.0
22357,"Hyderabad, India",,Gold,Grocery,M,124529.0
22358,"Chennai, India",2020-05-11,Silver,Fuel,M,30508.0
22359,"Surat, India",2020-01-25,Platinum,Fuel,F,177865.0
22360,"Kolkata, India",2019-07-09,Signature,Entertainment,F,33114.0
22361,"Jaipur, India",2020-01-10,Platinum,Grocery,M,12037.0
22362,"Hyderabad, India",2019-10-16,Signature,Entertainment,M,105563.0
