index,City,Date,Card Type,Exp Type,Gender,Amount
20935,"Pune, India",24-Dec-20,Gold,Bills,F,276572.0
20936,"Surap, India",24-Feb-20,Gold,Entertainment,F,214281.0
20937,"Kanpur, Iodia",05-Oct-20,Gold,Bills,F,18485.0
20938,"Lucknow, India",20-Feb-19,Silver,Fuel,F,126541.0
20939,,15-Mar-20,,Fuel,F,59225.0
20940,"Pune, India",19-Jan-19,Gold,Bills,F,179776.0
20941,"Lucknow, India",15-Jan-19,Silver,Fuel,F,25719.0
20942,"Kanpur, India",30-Nov-19,Silver,Grocery,M,225843.0
20943,"Kolkata, hndia",29-Dec-20,Gold,Food,M,220631.0
20944,"Lucknow, India",,Gold,Food,M,210429.0
20945,"Hyderabad, India",01-Jun-19,Gold,Grocery,M,171068.0
20946,"Jaipur, India",02-Feb-20,Silver,Fuel,M,193316.0
20947,"Lucknow, India",,Silver,Food,M,30323.0
20948,"Kanpur, India",11-Apr-19,Signature,Fuel,M,
20949,"Kanpur, India",,Platinum,Grocery,F,234420.0
20950,"Lucknow, India",21-Feb-19,Silver,Grocery,M,180159.0
20951,"Lucknow, Inzia",10-Dec-20,Signature,Grocery,M,89348.0
20952,"Lucknow, India",21-Mar-20,Gold,Entertainment,M,210205.0
20953,"Kolkata, India",31-May-20,Signature,Entertainment,F,172313.0
20954,"Pune,vIndia",23-Apr-20,Platinum,Fuel,F,234518.0
20955,"Chennai, India",05-Sep-20,Silver,Fuel,M,169856.0
20956,"Pune, India",29-Aug-19,Gold,Entertainment,F,118542.0
20957,"Lucknow, India",19-Nov-20,Gold,Fuel,F,
20958,"Hyderabad, India",,,Grocery,F,55283.0
20959,,13-Aug-20,Silver,Entertainment,F,53034.0
20960,,05-Aug-20,Silver,Bills,M,44199.0
20961,"Kanpur, India",27-Feb-20,Silver,Entertainment,F,80686.0
20962,"Jaipur, India",08-Feb-19,Signature,Bills,M,196449.0
20963,"Lucknow, India",04-Feb-20,Platinum,Grocery,,270555.0
20964,"Hyderabad, India",01-Apr-19,Platinum,Grocery,M,56464.0
20965,"Pune, India",01-Oct-19,Gold,Grocery,F,328004.0
20966,"Chennai, India",13-Mar-19,Silver,Fuel,M,143978.0
20967,"Chennai, India",29-Mar-19,Gold,,M,249139.0
20968,"Surat, India",28-Oct-19,Signature,Grocery,F,37510.0
20969,"Hyderabad, India",15-Oct-19,Gold,Entertainment,,265220.0
20970,"Kolkata, India",13-Nov-20,Silver,,M,173965.0
20971,"Jaipur, India",22-May-20,Signature,Entertainment,F,157939.0
20972,"Kolkata, India",26-Feb-19,Gold,Grocery,F,104298.0
20973,"Hyderebad, India",16-Apr-19,Platinum,Bills,M,237769.0
20974,"Jaipur, India",23-Apr-20,Platinum,Fuel,M,68845.0
20975,"Pune, India",01-May-20,Silver,Grocery,F,
20976,"Pune, India",04-Sep-20,Gold,Food,M,152970.0
20977,"Kolkata, India",13-May-20,Gold,Food,F,146193.0
20978,"Kolkata, India",23-Oct-20,Gold,Entertainment,M,230305.0
20979,"Pune, India",09-Sep-20,,,F,50958.0
20980,"Surat, India",21-Oct-20,Platinum,Fuel,F,213778.0
20981,"Hyderabad, India",01-Dec-20,Platinum,Fuel,M,157118.0
20982,"Kolkata, India",27-May-20,Platinum,Bills,F,49049.0
20983,"Jaipur, India",31-Oct-19,,Entertainment,F,293894.0
20984,"Chennai, India",18-Oct-19,Silver,Bills,M,13539.0
20985,"Jaipur, India",20-Jan-19,Platinum,Bills,M,315155.0
20986,"Pune, India",08-Mar-19,Silver,Grocery,M,2467.0
20987,"Hyderabad, India",19-Feb-20,Gold,,M,67591.0
20988,,26-Dec-20,Signature,Bills,M,79662.0
20989,"Kolkata, India",20-Nov-19,Gold,Fuel,M,199250.0
20990,"Chennai, India",25-Feb-20,Gold,Entertainment,F,243118.0
20991,"Surut, India",03-Jul-20,Signature,Fuel,F,102233.0
20992,"Chennai, India",05-May-20,Platinum,Grocery,F,253938.0
20993,"Surat, India",19-Feb-19,Signature,Food,F,104543.0
20994,"Jaipur, India",14-Oct-19,Silver,Fuel,F,222129.0
20995,"Hyderabad, India",02-May-19,Platinum,Grocery,M,178733.0
20996,"Hyderabad, India",25-Oct-19,,Food,F,2888.0
20997,"Kanpur, India",30-Nov-20,Silver,Grocery,F,34527.0
20998,"Jaipur, India",04-Apr-20,Signature,Food,M,241560.0
20999,"Pune, India",03-Nov-20,Signature,Bills,F,135980.0
21000,"Hyderabad, India",11-Jun-20,Platinum,Grocery,,161214.0
21001,,03-Nov-20,Silver,Grocery,M,111596.0
21002,"Kanpur, India",11-Dec-20,,Grocery,M,305986.0
21003,"Pune, India",,Gold,Fuel,F,265763.0
21004,"Surat, hndia",22-Jan-20,Signature,Bills,F,282575.0
21005,"Kanpur, India",10-Jan-19,Silver,Fuel,M,250197.0
21006,"Hyderabad, India",27-Jul-20,Silver,Food,M,102618.0
21007,"Jaipur, India",04-Mar-19,Silver,Grocery,F,256511.0
21008,"Hyderabax, India",25-Feb-20,Silver,Food,F,194919.0
21009,"Lucknow, India",02-Oct-20,Gold,Bills,M,150252.0
21010,"Surat, India",16-May-19,Signature,Food,F,255550.0
21011,"Lucknow, India",20-Nov-19,Gold,Entertainment,M,95668.0
21012,"Jaipur, India",26-Apr-19,Silver,Bills,M,132812.0
21013,"Kolkata, India",06-Feb-19,Platinum,Entertainment,F,87135.0
21014,"Jaipur, India",19-Apr-19,Gold,Grocery,F,183614.0
21015,"Pune, India",24-Apr-20,Silver,Bills,F,
21016,"Lucknow, India",11-Sep-20,Gold,,M,41456.0
21017,"Surat, India",17-Jun-20,Platinum,Bills,F,231068.0
21018,"Lucknow, India",06-Feb-19,Platinum,Entertainment,M,307877.0
21019,"Pune, India",15-Jan-20,Silver,Fuel,M,190120.0
21020,"Hyderabad, India",08-Dec-19,Platinum,Food,M,274669.0
21021,"Surat, India",15-Mar-19,,Entertainment,F,41474.0
21022,"Chennai, India",23-Aug-19,Silver,Grocery,F,273848.0
21023,"Kolkata, India",26-Apr-19,Gold,Bills,M,104696.0
21024,"Lucknow, India",10-Jul-20,Platinum,Grocery,M,247225.0
21025,"Chennai, India",10-Feb-19,Gold,Fuel,M,185666.0
21026,"Hyderabad, India",15-Mar-20,Signature,Entertainment,M,102240.0
21027,"Surat, India",05-Oct-20,Silver,Entertainment,M,293197.0
21028,"Lucknow, India",17-Jan-19,Signature,Entertainment,M,248443.0
21029,"Hyderabad, India",07-May-20,Platinum,Fuel,F,25484.0
21030,"Lucknow, India",19-Aug-19,Signature,Food,M,95699.0
21031,"Hyderabad, India",04-Feb-19,Silver,Food,M,47455.0
21032,"Pune, India",10-Oct-19,Silver,Grocery,M,96004.0
21033,,17-Apr-20,Gold,Grocery,M,48829.0
21034,"Jaipur, India",05-Oct-20,Silver,Bills,M,238900.0
21035,"Pune, India",31-Dec-19,Silver,Bills,F,175796.0
21036,"Kanpur, India",11-Aug-20,Silver,Grocery,,
21037,"Jaipur, India",23-Jun-20,Platinum,Food,F,234113.0
21038,"Surat, India",03-Sep-20,Platinum,Entertainment,M,167858.0
21039,"Lucknow, India",12-Dec-19,Signature,Grocery,M,236090.0
21040,Suratz India,15-Mar-19,Signature,Grocery,F,
21041,"Kanpur, India",31-Jul-19,Gold,Bills,F,62219.0
21042,"Jaipur, India",11-Aug-19,Gold,Fuel,F,162549.0
21043,"Jaipur, India",09-Apr-19,Platinum,Grocery,F,303274.0
21044,"Kanpur, India",30-Nov-20,Silver,Grocery,M,243411.0
21045,"Jaipup, India",06-May-19,Signature,Bills,F,16707.0
21046,"Lucknow, India",22-Feb-20,Gold,Food,F,196794.0
21047,"Kolkata, India",,Silver,Grocery,,1369.0
21048,"Chennai, India",22-Nov-19,Gold,Food,F,201505.0
21049,"Hyderabad, India",06-Feb-19,Platinum,Food,M,287373.0
21050,"Chennai, India",20-Apr-19,Platinum,,M,59574.0
21051,"Jgipur, India",22-Mar-20,Platinum,Bills,F,44049.0
21052,"Surat, India",04-Nov-20,Signature,Grocery,F,3211.0
21053,"manpur, India",31-Oct-20,Signature,Entertainment,F,261070.0
21054,"Lucknow, India",03-Aug-20,Platinum,Grocery,M,270095.0
21055,"Jaipur, India",09-Nov-20,Silver,Bills,F,
21056,"Kolkata, India",03-May-20,Silver,Bills,F,48299.0
21057,"Kolkata, India",27-Jul-20,Signature,Grocery,F,285487.0
21058,"Lucknow, India",07-Dec-20,Platinum,Food,F,294262.0
21059,"Surat, India",06-May-20,Signature,,M,158677.0
21060,"Pune, India",08-Mar-19,Platinum,Entertainment,M,173732.0
21061,"Pune, India",05-May-20,Signature,Grocery,F,184813.0
21062,"Kolkata, India",04-Mar-19,Silver,,M,210380.0
21063,"Chennai, Ivdia",05-Feb-19,Signature,Food,M,244873.0
21064,"Lucknow, India",01-Dec-20,Signature,Fuel,M,143070.0
21065,"Kanpur, India",22-Mar-19,Silver,Fuel,F,194398.0
21066,,03-Apr-20,Platinum,Grocery,F,
21067,"Hyderabad,yIndia",08-Dec-19,Platinum,Bills,F,253323.0
21068,"Chennai, India",06-Oct-20,Silver,Entertainment,F,
21069,"Chennai, India",13-Dec-20,Signature,Grocery,F,204532.0
21070,"Lucknow, India",27-Feb-20,,Grocery,M,74708.0
21071,"Pune, India",09-Jun-19,Platinum,Fuel,M,243787.0
21072,"Kolkata, India",,Platinum,Entertainment,,175560.0
21073,"Hyderabad, India",18-Dec-19,Silver,,M,118182.0
21074,"Surat, India",29-Mar-19,Gold,Grocery,F,179956.0
21075,,13-Nov-20,,Bills,M,188186.0
21076,"Chennai, India",19-Mar-20,Signature,Entertainment,F,143729.0
21077,"Chennai, India",08-Nov-20,Gold,Fuel,F,4893.0
21078,"Jaipqr, India",,Platinum,Bills,F,215021.0
21079,"Pune, India",18-Sep-19,Gold,Entertainment,F,196882.0
21080,"Lucknow, India",09-Nov-19,Silver,Fuel,M,
21081,"Lucknow, India",30-Mar-19,Silver,Entertainment,M,56579.0
21082,"Jaipur, India",04-Dec-19,Signature,Entertainment,F,87225.0
21083,"Pune,zIndia",03-Jul-19,Signature,Bills,M,225130.0
21084,"Kanpur, India",03-Jan-19,Signature,Entertainment,M,262321.0
21085,"Hyderabad, India",02-Sep-19,Platinum,Food,M,171649.0
21086,"Surat, India",14-Feb-19,Silver,Entertainment,F,241658.0
21087,"Sural, India",09-Dec-20,Platinum,Fuel,M,215544.0
21088,"Jaipur, bndia",28-Apr-19,Signature,Entertainment,M,275989.0
21089,"Kanpur, India",10-May-19,Signature,Entertainment,M,189114.0
21090,"Surat, India",18-Mar-20,Signature,Food,F,240201.0
21091,"Jaipur, India",19-Oct-20,Gold,Bills,M,213621.0
21092,"Pune, India",19-Jan-20,Silver,Entertainment,M,
21093,"Kazpur, India",15-Jun-20,Gold,Food,F,178771.0
21094,"Surat, India",05-Aug-20,Signature,Bills,F,208076.0
21095,"Kolkata, India",,Platinum,Bills,F,196206.0
21096,"Hyderabad, India",20-Aug-19,Gold,Bills,M,92346.0
21097,"Surat, India",02-May-20,Signature,Fuel,M,287681.0
21098,"Kolkata, India",,Gold,Entertainment,M,19432.0
21099,"Hyderabad, India",04-Apr-20,Platinum,Grocery,M,275901.0
21100,,14-Oct-19,Gold,Grocery,M,
21101,"Hyderabad, India",21-Nov-19,Gold,Fuel,F,94719.0
21102,"Hyderabad, India",22-Nov-20,Silver,Grocery,F,230729.0
21103,"Hyderabad, India",16-Jan-19,Signature,Fuel,F,222676.0
21104,"Kolkata, India",09-May-19,Signature,Grocery,F,46140.0
21105,"Pune, India",09-Jul-19,Signature,Food,M,291881.0
21106,"Lucknow, Indqa",06-Jan-20,Silver,Fuel,M,95806.0
21107,"Hyderabad, India",12-Aug-19,Signature,Bills,M,15595.0
21108,"Kanpur, India",08-May-19,Gold,Food,M,192398.0
21109,,12-Oct-19,Gold,Fuel,M,272352.0
21110,"Kanpur, Indza",17-Dec-19,Gold,Grocery,M,255450.0
21111,"Lvcknow, India",20-Sep-19,Gold,Entertainment,F,
21112,"Chennai, Inyia",30-Mar-19,Platinum,Food,F,111062.0
21113,"Kanpur, India",19-Feb-19,Platinum,Entertainment,M,131109.0
21114,"Lucknow, Igdia",02-Mar-19,Signature,Grocery,F,253713.0
21115,"Kolkata, India",18-Nov-20,Platinum,Entertainment,M,5178.0
21116,"Lucknow, India",24-Oct-19,Platinum,Entertainment,M,265090.0
21117,"Surat, India",28-Sep-20,Silver,Fuel,F,59674.0
21118,,,Gold,Food,M,
21119,"Hyderabad, India",07-Sep-19,Platinum,Food,F,229437.0
21120,"Jaipur, Incia",05-Jul-20,Signature,Entertainment,F,216371.0
21121,"Surat, India",11-May-20,Gold,Entertainment,F,85788.0
21122,"Chennai, India",,Signature,Grocery,F,46602.0
21123,"Chennai, India",29-Nov-19,Signature,Grocery,,127561.0
21124,"Chennai, Indpa",01-Jan-20,Signature,Fuel,F,172988.0
21125,,20-Feb-20,Platinum,Food,F,167148.0
21126,"Pune, India",30-May-19,Gold,Food,M,65455.0
21127,"Kanpur, India",23-Sep-20,Silver,Bills,M,252864.0
21128,"Lucknow, India",12-Nov-19,Silver,Food,F,79820.0
21129,"Lucknow, India",17-Mar-19,,,F,193934.0
21130,"Kolkata, India",07-Apr-19,Signature,Entertainment,F,26095.0
21131,"Kanpur, India",31-Mar-20,Platinum,Fuel,F,284419.0
21132,"Pune, India",30-Mar-19,Gold,Grocery,M,58893.0
21133,"Jaipur, India",18-Oct-19,Silver,Bills,F,125758.0
21134,"Jaipur, India",25-Aug-19,Signature,Bills,F,256198.0
21135,"Hyderdbad, India",03-Apr-20,Platinum,,M,193199.0
21136,,02-Apr-20,Platinum,Fuel,F,135904.0
21137,"Kolkata, India",08-Mar-20,Gold,Fuel,F,245238.0
21138,"Lucknow, India",06-Feb-20,Signature,Grocery,M,90845.0
21139,"Hyderabad, India",07-Sep-19,Gold,Bills,M,164024.0
21140,"Lucknow, India",02-Jan-19,Platinum,Entertainment,M,222553.0
21141,"Surat, India",29-May-20,Silver,Grocery,M,115049.0
21142,"Chennai, India",16-Sep-19,Silver,Grocery,F,13943.0
21143,"Jaipur, Indva",23-Oct-20,Signature,Bills,F,158871.0
21144,"Jaipur, India",29-Oct-20,Silver,Entertainment,M,229114.0
21145,"Jaipur, India",09-Mar-19,Signature,Bills,M,249783.0
21146,"Hyderabad, India",11-Nov-20,Platinum,Food,F,32863.0
21147,"Chennai, India",07-Nov-19,Platinum,Food,F,255924.0
21148,"Kanpur, India",30-May-19,Signature,Entertainment,M,33316.0
21149,"Surat, Iodia",01-May-20,Silver,Fuel,,299864.0
21150,"Lucknow, India",08-Oct-20,Silver,Fuel,F,35084.0
21151,"Lucknow, India",04-Mar-19,Gold,Grocery,M,105478.0
21152,"Suraw, India",31-Mar-19,Silver,Entertainment,M,221741.0
21153,"Surat, India",14-Dec-19,Signature,Bills,M,119853.0
21154,"Chennai, India",07-Nov-20,Signature,Fuel,F,33126.0
21155,"Surat, India",15-Apr-20,Silver,Grocery,M,104538.0
21156,"Hyderabad, India",23-Apr-20,Silver,,M,46430.0
21157,"Jaipur, India",29-Mar-19,Gold,Food,F,193987.0
21158,"Surat, India",21-Mar-20,Silver,Bills,M,152396.0
21159,"Chennai, India",20-Jan-20,Gold,Fuel,F,
21160,Kanpurk India,05-Jan-19,Signature,Food,,60315.0
21161,"Jaipur, India",,Signature,Grocery,F,257478.0
21162,"Kolkata, India",03-Jan-20,Silver,Fuel,M,74214.0
21163,"Jaipur, India",29-Jan-19,Signature,Fuel,F,148066.0
21164,"Hyderabad, India",06-Sep-19,Signature,Fuel,M,25931.0
21165,"Hyderabad, India",26-Aug-19,Signature,Grocery,,149055.0
21166,"Kanpur, India",15-Sep-20,Silver,Fuel,M,247671.0
21167,"Surat, India",29-Apr-19,Signature,Bills,M,279091.0
21168,,11-Jan-20,Platinum,Grocery,F,83228.0
21169,"Kolkata, India",01-Jan-20,Silver,Food,M,212727.0
21170,"Chennai, India",04-Oct-19,Silver,Food,M,94917.0
21171,"Surat, India",08-Jan-19,Gold,Food,M,206203.0
21172,"Jaipur, India",09-Oct-19,Signature,Fuel,F,298786.0
21173,"Chennai, India",,Platinum,Fuel,M,
21174,"Lucknow, India",,Gold,Fuel,M,255218.0
21175,"Kolkata, India",28-Jan-19,,Food,F,306023.0
21176,Hyderabadj India,29-Jan-20,Signature,,F,159884.0
21177,"Pune, India",,Platinum,Grocery,M,9776.0
21178,"Lucknow, India",06-Nov-19,Platinum,Fuel,M,75151.0
21179,"Lucknow, India",29-Dec-20,Silver,Fuel,F,26129.0
21180,"Pune, India",28-Oct-20,Silver,Fuel,F,216931.0
21181,"Surat, India",09-Feb-19,Gold,Food,M,
21182,"Kanpur, India",16-Feb-19,Signature,Entertainment,M,133099.0
21183,"Kanpur, India",04-Dec-19,Signature,Food,F,268364.0
21184,"Pune, India",03-Mar-19,Silver,Entertainment,M,188254.0
21185,"Kolkata, India",01-Sep-20,Platinum,Entertainment,F,111234.0
21186,Hyderabadc India,27-Jul-20,Silver,Food,M,
21187,"Surat, India",30-Dec-20,Signature,Entertainment,,227364.0
21188,"Pune, India",23-Feb-20,,Grocery,F,253762.0
21189,"Jaipur, India",06-Dec-20,Signature,Bills,M,118462.0
21190,"Jaipur, India",01-Dec-19,Silver,Grocery,M,219056.0
21191,"Chennai, India",20-Oct-20,Signature,Grocery,F,41834.0
21192,"Kanpur, India",01-Oct-20,Gold,Grocery,F,244780.0
21193,"Chennai, India",26-Aug-20,Signature,,F,299061.0
21194,"Lucknow, India",11-Sep-20,Signature,Entertainment,F,60870.0
21195,"Pune, India",,Gold,Bills,M,4848.0
21196,"Kolkata, India",12-Sep-20,Signature,Grocery,M,
21197,"Pune, India",31-Oct-20,Gold,Food,F,3929.0
21198,"Chennai, India",09-Oct-19,Silver,Fuel,M,227883.0
21199,"Kolkata, India",11-Sep-19,Platinum,Entertainment,F,203631.0
21200,"Pune, India",21-Feb-19,Silver,Entertainment,M,297864.0
21201,,27-Nov-19,Silver,Entertainment,F,133363.0
21202,"Hydebabad, India",12-Feb-20,Signature,Bills,F,39451.0
21203,"Hyderabad, India",,Silver,Grocery,M,194352.0
21204,"Jaipur, India",09-Apr-19,Platinum,Grocery,F,203673.0
21205,"Lucknow, India",14-Mar-20,Silver,Bills,F,261370.0
21206,"Lucknow, India",,Platinum,,M,124116.0
21207,"Kolkata, India",13-Jan-19,Gold,Grocery,M,163770.0
21208,"Kanpur, India",08-Oct-20,Gold,Entertainment,F,204938.0
21209,"Jaipur, India",15-Nov-19,,Grocery,,116685.0
21210,"Surat, India",14-Jul-19,Gold,Grocery,F,252074.0
21211,"Lucknow, India",14-Dec-20,Platinum,Bills,F,312644.0
21212,"Surat, India",30-Aug-19,,,F,231053.0
21213,"Chennai, India",08-Mar-20,Signature,Fuel,M,214160.0
21214,"Hyderabad, India",09-May-19,Platinum,Food,M,69942.0
21215,"Lucknow, India",16-Sep-20,Gold,Grocery,F,114491.0
21216,"Hyderaoad, India",19-Feb-20,Signature,Grocery,M,257525.0
21217,"Chennai, India",26-Feb-20,Silver,Food,F,
21218,"Chennai, India",01-Jul-19,,Food,M,25702.0
21219,"Jaipur, India",01-Feb-19,Platinum,Entertainment,M,255193.0
21220,"Kolkata, India",29-Oct-19,,,M,226600.0
21221,"Hyderabad, India",29-Mar-20,Signature,Entertainment,F,23885.0
21222,,17-May-20,Silver,Food,F,325531.0
21223,"Surat, India",15-Apr-19,Platinum,Bills,F,53195.0
21224,"Pune, India",04-Jan-20,Silver,Fuel,F,10400.0
21225,"Pune, India",08-Aug-19,Signature,Entertainment,F,103592.0
21226,"Chennai, India",06-Feb-20,Silver,Fuel,F,301222.0
21227,"Kolkata, India",10-Nov-20,Silver,Grocery,M,267893.0
21228,"Kolkata, India",14-Feb-19,Gold,Bills,M,73225.0
21229,"Kolkata, India",12-Feb-19,Platinum,Entertainment,M,193159.0
21230,"Jaipur, India",11-Jun-20,Silver,Food,F,45032.0
21231,"Kanpur, India",23-Nov-19,Signature,Food,F,29266.0
21232,"Chennai, India",30-Sep-20,Signature,Grocery,F,253692.0
21233,"Jaipur, India",04-Jul-20,Gold,Grocery,F,175025.0
21234,"Pune, India",26-Feb-19,Platinum,Grocery,F,239444.0
21235,"Chennai, India",15-May-20,Platinum,Bills,F,181896.0
21236,"Kolkata, India",02-Apr-20,Silver,Fuel,M,
21237,"Chennai, India",,Platinum,Bills,F,124517.0
21238,,21-Jan-20,Gold,Food,M,25385.0
21239,"Chennai, India",14-Dec-19,Silver,Bills,F,275614.0
21240,"Hyderabad, India",05-Jul-20,Platinum,Grocery,M,270261.0
21241,"Hyderabad, India",31-Aug-20,Silver,Entertainment,M,270134.0
21242,"Chennai, India",23-Oct-19,Silver,Grocery,F,125019.0
21243,"Pune, India",30-Jan-19,Signature,Bills,M,159573.0
21244,"Pune, India",19-Aug-20,Platinum,Fuel,M,135075.0
21245,"Kanpur, India",27-Oct-19,Signature,Food,M,205353.0
21246,"Lucknow, India",21-Jul-20,Signature,Entertainment,F,287055.0
21247,"Chennai, India",27-Jul-20,Signature,Bills,F,153384.0
21248,,30-Oct-19,Signature,Bills,M,299223.0
21249,"Jaipur, India",06-Oct-20,Signature,Bills,F,59497.0
21250,"Lucknow, India",06-May-19,Silver,Food,F,90661.0
21251,"Kanpur, India",12-Nov-20,Silver,Bills,F,107918.0
21252,"Kolkata, India",30-Mar-20,Platinum,Entertainment,M,155441.0
21253,"Kanpur, India",26-Oct-19,Silver,Entertainment,M,92755.0
21254,"Hyderabad, India",,Silver,,F,206327.0
21255,"Pune, India",12-Feb-19,Signature,Grocery,M,203336.0
21256,"Kanpur, India",30-Oct-19,Silver,Grocery,M,157722.0
21257,"Surat, India",05-Sep-19,,Bills,F,191631.0
21258,"Lucknow, India",04-Jun-20,Signature,Fuel,M,91650.0
21259,"Kanpur, India",05-Mar-19,Silver,Food,F,62325.0
21260,"Kanpur, India",11-Jan-20,Gold,Entertainment,M,33623.0
21261,"Kolkata, India",26-Mar-20,Gold,Bills,,138960.0
21262,"Kanpur, India",01-Apr-19,Silver,Bills,M,
21263,"Hyderabad, India",31-Mar-19,Gold,Fuel,F,54244.0
21264,"Lucknow, India",05-Jan-19,Silver,Fuel,F,11337.0
21265,"Jaipur, India",08-Feb-19,Gold,Food,M,41256.0
21266,"Pune, India",10-Aug-20,Signature,Entertainment,M,12630.0
21267,"Hyderabad, India",07-Oct-20,Gold,Fuel,F,107507.0
21268,"Kanpur, India",26-Apr-19,Silver,Entertainment,M,265073.0
21269,"Kanpur, India",08-Jan-20,Gold,Bills,M,238625.0
21270,"Hyderabad, India",24-Dec-19,Silver,Fuel,F,165159.0
21271,"Kanpur, India",20-Dec-20,Signature,Entertainment,F,223841.0
21272,"Jaipur, India",06-Dec-20,Signature,,M,204800.0
21273,"Chennai, India",28-Jan-20,Gold,Fuel,M,175983.0
21274,"Kanpur, India",07-Oct-19,Silver,Entertainment,M,230688.0
21275,"Chennai, India",01-Feb-19,Signature,Grocery,M,221084.0
21276,"Pune, India",17-May-19,Gold,Entertainment,M,199430.0
21277,"Jaipur, India",19-Nov-19,Silver,Grocery,M,259599.0
21278,"Kolkata, India",14-Nov-19,Platinum,Food,M,25978.0
21279,"Chennai, India",05-Oct-19,Signature,Fuel,F,251605.0
21280,"Jaipur, India",16-Aug-20,Signature,Entertainment,F,54001.0
21281,"Lucknow, India",30-Apr-20,Silver,Grocery,F,79583.0
21282,"Jaipur, India",12-Jan-19,Gold,,M,211198.0
21283,"Jaipur, India",22-Dec-19,Silver,Entertainment,M,18701.0
21284,"Kanpur, India",30-Nov-19,Silver,Grocery,M,97153.0
21285,"Chennai, India",25-Feb-19,Gold,Grocery,M,122944.0
21286,,07-Nov-19,Signature,Grocery,M,179699.0
21287,"Surat, India",29-Jul-19,Silver,Food,F,276843.0
21288,"Chennai, India",15-Jul-19,Gold,Food,M,
21289,"Kolkata, India",09-Jan-19,Platinum,Entertainment,F,182498.0
21290,"Pune, India",30-Mar-20,Gold,Fuel,M,81295.0
21291,"Hyderabad, India",04-Sep-19,Silver,Entertainment,F,98826.0
21292,"Hyderabad, India",10-Nov-20,Signature,Grocery,M,220520.0
21293,"Kolkata, India",30-Oct-19,Platinum,Fuel,M,276241.0
21294,"Kanpur, India",29-Dec-19,Platinum,Fuel,M,100008.0
21295,"Chennai, India",29-Mar-19,Silver,Entertainment,M,173771.0
21296,"Pune, India",24-Mar-20,Signature,Grocery,M,256118.0
21297,"Hyderabad, India",13-Dec-19,Silver,Bills,,74957.0
21298,,26-Apr-19,Platinum,Fuel,F,18385.0
21299,"Kolkata, India",03-Jan-19,Platinum,Entertainment,F,292163.0
21300,"Surat, India",22-Jan-19,Platinum,Food,F,171131.0
21301,"Hyderabad, India",21-Oct-19,Gold,Fuel,F,196789.0
21302,"Surat, India",23-May-20,Silver,,M,143386.0
21303,"Kanpur, India",07-May-19,Signature,Food,F,213305.0
21304,"Kanpur, India",07-Nov-20,Signature,Fuel,F,
21305,"Pune, India",02-Jan-20,Platinum,Grocery,F,107679.0
21306,"Chennai, India",07-Mar-19,,,F,71145.0
21307,"Hyderabad, India",29-Mar-19,Platinum,Fuel,M,203052.0
21308,"Kanpur, India",14-Feb-20,Silver,Fuel,F,148473.0
21309,"Kanpur, India",28-Mar-20,Signature,Grocery,M,88266.0
21310,,03-Sep-19,Silver,Bills,F,252714.0
21311,"Lucknow, India",07-Jul-19,Gold,Fuel,F,4211.0
21312,"Chennai, India",20-Nov-19,,,M,41537.0
21313,"Pune, India",18-Feb-19,Platinum,Fuel,M,227202.0
21314,"Kanpur, India",17-Jul-19,Gold,Bills,F,258240.0
21315,"Pune, India",28-Dec-19,Platinum,Fuel,F,289011.0
21316,"Chennai, India",15-Oct-19,Gold,Fuel,F,17066.0
21317,"Kanpur, India",03-Oct-20,Signature,Food,F,179520.0
21318,"Hyderabad, India",,,Entertainment,F,56714.0
21319,"Kanpur, India",,Gold,Fuel,F,18829.0
21320,"oucknow, India",24-Apr-20,Platinum,Food,F,218212.0
21321,"Kolkata, India",14-Jul-20,Silver,,M,233662.0
21322,"Jaipur, India",10-May-20,Signature,Bills,M,142260.0
21323,"Lucknow, India",27-Dec-19,Platinum,Bills,F,178312.0
21324,"Kolkata, India",,Platinum,Food,M,196300.0
21325,"Hyderabad, India",17-May-19,Signature,Fuel,M,230271.0
21326,"Lucknow, India",19-Feb-20,Signature,Fuel,F,163900.0
21327,"Kanpur, India",14-Dec-20,Platinum,,M,102369.0
21328,"Hyderabad, India",23-Apr-19,Gold,Fuel,M,117387.0
21329,"Hyderabad, India",22-Nov-20,Gold,Grocery,M,165800.0
21330,"Kilkata, India",14-Sep-19,Gold,Fuel,M,180877.0
21331,,27-Aug-20,Gold,Grocery,F,229725.0
21332,"Hyderabad, India",08-Jan-20,Silver,Bills,M,150248.0
21333,"Pune, India",,Gold,Food,M,266371.0
21334,"Kanpur, India",03-Sep-20,Signature,Grocery,M,215370.0
21335,"Pune, India",09-Nov-19,Platinum,Food,F,302869.0
21336,"Surat, India",05-Mar-20,Silver,Food,F,186304.0
21337,"Jaipur, India",28-Mar-20,Silver,Food,M,31006.0
21338,"Jaipur, India",17-Jan-20,Gold,Fuel,M,258783.0
21339,"Jaipur, India",,Silver,Grocery,M,
21340,"Jaipur, India",24-Jan-19,Gold,Food,M,283389.0
21341,"Hyderabad, India",16-Mar-19,Signature,Grocery,M,120008.0
21342,"Hyderabad, India",08-Nov-19,Platinum,Bills,,249669.0
21343,"Hyderabad, India",01-Aug-19,Signature,Food,F,249041.0
21344,"Kolkata, India",24-May-20,Silver,Entertainment,M,219924.0
21345,,30-May-20,Silver,Bills,,209007.0
21346,"Pune, India",16-Mar-20,Gold,Bills,F,298426.0
